subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,account_name,industry,country,referral_source,is_trial_y,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,tenure_months,ltv_realized,churn_risk_score,risk_tier
S-0fc93f,A-5fe118,2024-12-04,,Basic,39,741,8892,False,False,False,False,annual,False,Company_374,Cybersecurity,US,other,False,2024-12-16,features,114.86,False,False,1.28,17832.0,,
S-81a509,A-8b25f2,2024-09-10,,Basic,11,209,2508,False,True,False,False,annual,True,Company_96,Cybersecurity,US,ads,False,,,,,,10.45,42882.0,0.34,Low
S-62f5b1,A-20736a,2024-11-23,,Enterprise,50,9950,119400,False,True,False,False,annual,True,Company_271,EdTech,IN,organic,False,2024-03-19,competitor,64.98,False,False,0.1,110980.0,,
S-a801d1,A-4c38bc,2024-04-03,,Enterprise,36,7164,85968,False,False,False,False,monthly,True,Company_55,HealthTech,UK,event,False,,,,,,9.76,197712.0,0.26,Low
S-ad1e4a,A-d3c88e,2024-11-01,,Basic,16,0,0,True,True,False,False,monthly,True,Company_490,DevTools,US,event,False,2024-11-18,support,0.0,False,False,1.02,30470.0,,
S-ad3ef7,A-35083d,2023-06-03,,Enterprise,19,0,0,True,False,False,False,annual,True,Company_27,HealthTech,IN,partner,False,,,,,,20.14,187446.0,0.09,Low
S-a5a40b,A-180abf,2023-09-16,2023-11-06,Enterprise,64,12736,152832,False,False,False,True,annual,False,Company_122,DevTools,US,event,False,2023-12-04,support,0.0,False,False,3.68,162662.0,,
S-05b245,A-e61e98,2024-09-01,,Enterprise,34,6766,81192,False,False,False,False,annual,True,Company_115,FinTech,US,partner,False,2024-10-19,features,0.0,False,True,11.99,85658.0,,
S-3cc641,A-3be56b,2024-05-14,,Basic,7,133,1596,False,True,False,False,monthly,False,Company_200,HealthTech,IN,event,False,2024-06-20,pricing,0.0,False,False,2.5,94519.0,,
S-f973d4,A-5247b3,2024-07-27,,Pro,24,1176,14112,False,True,False,False,monthly,True,Company_375,FinTech,UK,partner,True,2024-10-16,pricing,0.0,False,False,,,,
S-f25e72,A-66224b,2024-11-13,,Pro,92,4508,54096,False,False,False,False,annual,True,Company_87,HealthTech,US,other,True,,,,,,,,,
S-4f81c2,A-ed510f,2024-09-18,,Pro,42,2058,24696,False,False,False,False,monthly,False,Company_361,Cybersecurity,IN,partner,False,2023-05-05,budget,0.0,False,False,3.55,287213.0,,
S-b65ff3,A-c37601,2024-11-11,,Enterprise,6,1194,14328,False,False,False,False,annual,True,Company_48,EdTech,US,partner,True,2024-12-17,support,0.0,False,False,,,,
S-5f5b36,A-d42431,2024-08-26,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,Company_378,FinTech,FR,ads,True,2024-06-26,pricing,0.0,False,False,,,,
S-e5c35c,A-66224b,2024-11-27,,Enterprise,92,18308,219696,False,False,False,False,monthly,True,Company_87,HealthTech,US,other,True,,,,,,,,,
S-bc66af,A-157070,2024-02-12,2024-10-02,Pro,18,882,10584,False,False,False,True,monthly,True,Company_85,FinTech,US,ads,False,2024-12-27,features,0.0,False,False,1.91,141242.0,,
S-eff39c,A-118f1c,2024-10-31,,Enterprise,32,6368,76416,False,False,False,False,annual,True,Company_492,Cybersecurity,US,other,False,2024-12-17,budget,0.0,False,False,1.54,57011.0,,
S-3c0075,A-9123ac,2024-05-27,,Basic,11,209,2508,False,False,False,False,monthly,True,Company_219,Cybersecurity,DE,organic,False,2024-10-23,competitor,0.0,True,False,16.13,106155.0,,
S-aaaa83,A-712533,2024-04-26,,Basic,45,0,0,True,False,False,False,monthly,True,Company_498,EdTech,US,organic,False,2024-07-18,unknown,0.0,True,False,11.6,93053.0,,
S-a09141,A-e3bd71,2023-04-03,,Enterprise,31,6169,74028,False,False,False,False,annual,False,Company_347,Cybersecurity,US,partner,False,2023-12-30,support,0.0,False,True,9.2,307156.0,,
S-19edee,A-55f257,2024-08-19,,Enterprise,21,4179,50148,False,False,False,False,monthly,False,Company_496,FinTech,US,organic,False,,,,,,12.35,86096.0,0.24,Low
S-6f0169,A-86cdb4,2024-10-23,2024-11-06,Pro,3,147,1764,False,False,False,True,monthly,True,Company_250,DevTools,DE,partner,False,,,,,,3.29,4974.0,0.89,High
S-bfdb45,A-cb6cc6,2023-04-20,,Enterprise,13,0,0,True,False,False,False,annual,True,Company_419,DevTools,US,ads,True,,,,,,,,,
S-9da0f3,A-1d5444,2024-05-13,,Enterprise,41,8159,97908,False,True,False,False,monthly,True,Company_427,Cybersecurity,US,partner,False,2024-06-01,support,0.0,False,False,4.43,175209.0,,
S-68adfa,A-7f29a7,2024-10-06,,Basic,41,0,0,True,False,False,False,monthly,True,Company_386,Cybersecurity,UK,event,True,2024-10-09,unknown,23.97,True,False,,,,
S-fcd231,A-712426,2024-12-31,,Enterprise,63,0,0,True,False,False,False,annual,True,Company_155,HealthTech,US,other,False,2024-11-21,pricing,0.0,True,False,0.36,11782.0,,
S-9a1e04,A-de24d5,2024-12-06,,Enterprise,5,995,11940,False,False,False,False,annual,True,Company_231,DevTools,US,other,True,,,,,,,,,
S-38b3b4,A-533452,2024-11-28,,Enterprise,26,5174,62088,False,False,False,False,annual,True,Company_279,DevTools,AU,organic,False,2024-11-19,features,0.0,False,False,0.23,30350.0,,
S-b69fa2,A-029f69,2024-09-09,,Pro,27,1323,15876,False,False,False,False,monthly,False,Company_129,Cybersecurity,CA,event,False,2024-12-14,competitor,32.73,False,False,3.35,58553.0,,
S-a924c2,A-3cc791,2024-07-08,,Pro,6,294,3528,False,False,False,False,annual,True,Company_423,EdTech,US,other,False,,,,,,11.7,42843.0,0.28,Low
S-05553e,A-bc87bc,2024-11-26,,Enterprise,31,6169,74028,False,False,False,False,annual,True,Company_456,FinTech,US,event,False,,,,,,5.49,19088.0,0.55,Medium
S-6ace80,A-6f8ad2,2024-09-16,,Enterprise,7,1393,16716,False,False,False,False,monthly,True,Company_57,EdTech,IN,organic,False,,,,,,5.75,86497.0,0.37,Low
S-0b2faf,A-c45b23,2024-07-05,,Basic,15,0,0,True,False,False,False,monthly,True,Company_75,FinTech,UK,partner,False,,,,,,12.78,25322.0,0.17,Low
S-c01d79,A-296d7c,2024-07-19,,Basic,24,0,0,True,False,False,False,monthly,True,Company_182,DevTools,DE,other,False,2024-11-04,budget,0.0,False,False,11.89,8150.0,,
S-df69fe,A-e7a1e2,2024-12-29,,Enterprise,44,8756,105072,False,False,False,False,annual,True,Company_295,Cybersecurity,US,event,False,2024-09-08,support,0.0,True,False,2.53,42159.0,,
S-f9d635,A-a1b80b,2024-03-11,,Enterprise,52,10348,124176,False,False,False,False,monthly,False,Company_184,HealthTech,US,organic,False,,,,,,13.14,205002.0,0.39,Low
S-d96652,A-503d5a,2024-05-01,,Enterprise,7,0,0,True,False,False,False,monthly,True,Company_99,FinTech,US,other,False,,,,,,14.36,66548.0,0.32,Low
S-869bba,A-b9f5b1,2023-10-31,,Enterprise,15,0,0,True,False,False,False,annual,False,Company_494,Cybersecurity,US,other,True,2023-07-21,features,0.0,False,False,,,,
S-7c1eb9,A-d3c88e,2024-12-24,,Basic,21,399,4788,False,False,False,False,annual,False,Company_490,DevTools,US,event,False,2024-11-18,support,0.0,False,False,1.02,30470.0,,
S-3f00dc,A-6f50ae,2024-09-02,,Pro,19,931,11172,False,False,False,False,annual,True,Company_466,FinTech,US,partner,False,2023-11-06,unknown,0.0,False,False,1.51,132380.0,,
S-60ea07,A-3be56b,2024-08-22,,Pro,14,686,8232,False,False,False,False,annual,True,Company_200,HealthTech,IN,event,False,2024-06-20,pricing,0.0,False,False,2.5,94519.0,,
S-7052a5,A-d5a319,2023-11-15,,Basic,16,304,3648,False,False,False,False,annual,True,Company_158,FinTech,US,other,False,,,,,,19.94,210513.0,0.05,Low
S-1b713e,A-1d5444,2024-11-26,,Basic,24,0,0,True,True,False,False,annual,False,Company_427,Cybersecurity,US,partner,False,2024-06-01,support,0.0,False,False,4.43,175209.0,,
S-63e79e,A-7c5768,2024-10-20,,Enterprise,25,0,0,True,False,False,False,annual,True,Company_407,HealthTech,UK,event,False,,,,,,9.99,14633.0,0.39,Low
S-a54fb2,A-8ae05d,2024-06-01,,Basic,86,1634,19608,False,False,False,False,annual,False,Company_147,FinTech,IN,other,False,2024-08-30,unknown,0.0,False,False,4.8,54283.0,,
S-07734f,A-b7ef83,2024-11-20,,Basic,8,152,1824,False,False,False,False,annual,True,Company_474,Cybersecurity,UK,partner,True,2024-07-24,budget,60.25,True,False,,,,
S-6015db,A-b179bf,2024-11-15,,Enterprise,43,8557,102684,False,False,False,False,annual,True,Company_348,Cybersecurity,IN,ads,False,2024-11-25,features,0.0,False,False,0.13,21190.0,,
S-1e3a06,A-2b9d3e,2024-12-26,,Enterprise,2,398,4776,False,False,False,False,monthly,True,Company_319,EdTech,US,partner,False,,,,,,18.92,26830.0,0.18,Low
S-82a67a,A-712426,2024-12-11,2024-12-13,Pro,15,735,8820,False,False,False,True,annual,True,Company_155,HealthTech,US,other,False,2024-11-21,pricing,0.0,True,False,0.36,11782.0,,
S-531e3a,A-e5d6ab,2024-07-22,,Basic,39,741,8892,False,False,False,False,monthly,True,Company_7,EdTech,US,partner,False,2023-04-24,features,0.0,False,False,0.3,100020.0,,
S-7d8dde,A-3932db,2024-11-29,,Enterprise,35,6965,83580,False,False,False,False,monthly,True,Company_144,HealthTech,CA,other,True,,,,,,,,,
S-f00f7e,A-35083d,2024-09-09,,Pro,25,1225,14700,False,False,False,False,monthly,True,Company_27,HealthTech,IN,partner,False,,,,,,20.14,187446.0,0.09,Low
S-92f78a,A-6e08f3,2024-02-22,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,Company_220,Cybersecurity,US,event,False,,,,,,22.11,97558.0,0.15,Low
S-1200b3,A-32fb14,2023-11-19,,Basic,26,494,5928,False,False,False,False,annual,False,Company_25,DevTools,US,event,False,2023-08-19,budget,0.0,False,False,5.42,38240.0,,
S-e2799b,A-4c56c9,2024-05-13,,Enterprise,13,2587,31044,False,False,False,False,monthly,False,Company_449,FinTech,US,partner,False,2024-04-05,budget,44.23,True,False,3.52,86312.0,,
S-155b3e,A-18793f,2024-12-19,,Enterprise,148,29452,353424,False,False,False,False,annual,False,Company_488,EdTech,US,organic,True,2024-12-30,support,25.41,True,False,,,,
S-691bff,A-9174e0,2024-12-27,,Basic,37,703,8436,False,False,False,False,annual,False,Company_73,Cybersecurity,US,partner,False,,,,,,0.89,43181.0,0.69,High
S-5ddf8d,A-7f6b86,2024-12-06,,Basic,45,855,10260,False,False,False,False,annual,True,Company_299,HealthTech,US,partner,True,2024-07-10,pricing,5.27,False,False,,,,
S-57019e,A-ad296b,2024-07-23,,Pro,38,0,0,True,False,False,False,annual,True,Company_112,DevTools,AU,event,False,,,,,,5.55,59979.0,0.38,Low
S-36480d,A-52dd88,2024-12-04,,Pro,30,1470,17640,False,False,False,False,annual,True,Company_127,Cybersecurity,US,ads,False,,,,,,22.31,95966.0,0.12,Low
S-ad7716,A-af0cd2,2023-04-13,,Pro,19,931,11172,False,False,False,False,annual,False,Company_204,Cybersecurity,IN,other,True,2023-10-26,unknown,0.0,False,True,,,,
S-6cd38d,A-202b67,2024-08-28,,Basic,22,418,5016,False,False,False,False,annual,True,Company_305,HealthTech,US,organic,False,2024-09-14,pricing,9.28,False,False,0.26,83509.0,,
S-88c79e,A-e3bd71,2024-02-18,2024-04-29,Enterprise,31,6169,74028,False,False,False,True,monthly,True,Company_347,Cybersecurity,US,partner,False,2023-12-30,support,0.0,False,True,9.2,307156.0,,
S-42fb01,A-bece89,2024-02-08,,Pro,28,1372,16464,False,False,False,False,monthly,True,Company_128,Cybersecurity,IN,event,False,2024-07-27,unknown,53.61,False,False,0.49,144670.0,,
S-393c51,A-ba6516,2024-04-02,,Basic,27,513,6156,False,False,True,False,annual,True,Company_154,FinTech,US,ads,False,2024-03-17,budget,0.0,False,False,4.6,163156.0,,
S-29ec80,A-625d0b,2024-12-29,,Enterprise,9,1791,21492,False,False,False,False,annual,True,Company_290,EdTech,AU,ads,False,,,,,,3.94,18770.0,0.65,High
S-9bf16e,A-533452,2024-11-23,2024-12-20,Pro,9,441,5292,False,False,False,True,monthly,True,Company_279,DevTools,AU,organic,False,2024-11-19,features,0.0,False,False,0.23,30350.0,,
S-5d5a8d,A-2922b6,2024-12-17,2024-12-28,Pro,15,735,8820,False,False,False,True,annual,True,Company_70,HealthTech,US,organic,False,2024-12-25,competitor,0.0,False,False,1.35,8535.0,,
S-b18d59,A-bd4708,2024-10-20,,Pro,37,1813,21756,False,False,False,False,annual,True,Company_257,FinTech,US,ads,True,,,,,,,,,
S-56cb4f,A-cab532,2024-07-23,,Pro,23,1127,13524,False,False,False,False,annual,True,Company_218,DevTools,FR,organic,True,2024-07-10,support,0.0,True,False,,,,
S-3fa87d,A-81edc3,2023-11-13,,Enterprise,5,995,11940,False,False,False,False,monthly,True,Company_236,Cybersecurity,IN,ads,False,2024-09-21,pricing,10.91,False,False,4.11,82109.0,,
S-96e3e8,A-d3c88e,2024-12-10,,Basic,16,304,3648,False,True,False,False,monthly,True,Company_490,DevTools,US,event,False,2024-11-18,support,0.0,False,False,1.02,30470.0,,
S-b834a9,A-dcc3f1,2024-05-29,,Basic,26,494,5928,False,False,False,False,annual,True,Company_314,HealthTech,US,event,False,2024-10-10,features,0.0,False,False,6.64,60439.0,,
S-7452a4,A-118d55,2024-12-30,2024-12-31,Enterprise,29,5771,69252,False,False,False,True,monthly,True,Company_65,Cybersecurity,US,organic,False,2024-12-27,pricing,0.0,False,False,1.12,30189.0,,
S-7b65f4,A-7f29a7,2024-11-07,2024-12-02,Basic,41,779,9348,False,False,False,True,monthly,False,Company_386,Cybersecurity,UK,event,True,2024-10-09,unknown,23.97,True,False,,,,
S-a3300f,A-81edc3,2024-12-16,,Enterprise,5,995,11940,False,False,False,False,annual,True,Company_236,Cybersecurity,IN,ads,False,2024-09-21,pricing,10.91,False,False,4.11,82109.0,,
S-a9b904,A-7641d3,2023-04-12,,Basic,8,152,1824,False,False,False,False,monthly,True,Company_429,EdTech,US,partner,True,2024-06-07,unknown,96.35,False,False,,,,
S-43b6e9,A-bbc346,2024-12-13,,Enterprise,27,5373,64476,False,False,False,False,monthly,True,Company_138,FinTech,US,partner,False,2024-10-31,competitor,0.0,True,False,2.07,75530.0,,
S-eec4d5,A-0532a9,2024-12-10,,Basic,19,361,4332,False,False,False,False,annual,True,Company_170,FinTech,IN,event,False,2024-10-09,pricing,2.4,False,False,0.46,28114.0,,
S-7ac30a,A-54ecc2,2024-10-16,,Enterprise,5,995,11940,False,False,False,False,annual,True,Company_289,Cybersecurity,US,partner,False,2024-09-12,unknown,0.0,True,False,15.08,94595.0,,
S-c696fa,A-db5e9e,2024-11-12,,Basic,9,171,2052,False,False,False,False,monthly,True,Company_442,DevTools,US,partner,False,2024-12-29,pricing,0.0,False,False,1.64,8176.0,,
S-86ed20,A-3f9cc0,2024-07-25,,Enterprise,22,4378,52536,False,False,False,False,monthly,False,Company_359,HealthTech,US,event,False,2024-08-09,features,0.0,False,False,1.48,98275.0,,
S-dda681,A-8bde0c,2024-12-21,,Pro,12,588,7056,False,False,False,False,monthly,False,Company_287,DevTools,US,organic,False,2024-11-28,features,0.0,False,False,0.79,28299.0,,
S-88d746,A-0aaf6e,2024-12-26,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,Company_114,FinTech,US,organic,False,,,,,,7.69,29535.0,0.47,Medium
S-fc01ba,A-ba6516,2024-09-14,,Pro,35,0,0,True,False,True,False,monthly,True,Company_154,FinTech,US,ads,False,2024-03-17,budget,0.0,False,False,4.6,163156.0,,
S-0586ad,A-7920cc,2024-07-28,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,Company_412,Cybersecurity,FR,ads,False,,,,,,13.27,264996.0,0.21,Low
S-24631a,A-4d1e75,2024-09-07,,Basic,20,380,4560,False,False,False,False,monthly,True,Company_58,DevTools,US,other,False,2024-09-05,budget,0.0,False,False,0.49,82942.0,,
S-3d0e5c,A-dcc2f0,2023-11-22,,Enterprise,19,0,0,True,False,False,False,monthly,True,Company_309,FinTech,UK,organic,False,2024-04-10,features,0.0,True,False,8.64,130300.0,,
S-519509,A-1ac5e0,2024-11-15,,Basic,33,627,7524,False,False,False,False,annual,False,Company_126,DevTools,US,event,False,,,,,,2.37,29700.0,0.49,Medium
S-8b9deb,A-6c093d,2024-09-12,2024-11-01,Pro,7,343,4116,False,False,False,True,monthly,True,Company_12,DevTools,US,partner,True,,,,,,,,,
S-31178d,A-b7ef83,2024-06-29,,Pro,26,1274,15288,False,False,False,False,annual,True,Company_474,Cybersecurity,UK,partner,True,2024-07-24,budget,60.25,True,False,,,,
S-b29d83,A-51ec1b,2024-02-10,,Basic,11,209,2508,False,False,False,False,annual,True,Company_247,DevTools,US,ads,False,,,,,,13.76,35642.0,0.21,Low
S-a384d2,A-d62e02,2024-12-10,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,Company_420,Cybersecurity,US,partner,False,,,,,,4.37,35777.0,0.55,Medium
S-a61485,A-d922bf,2023-11-21,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,Company_221,HealthTech,US,ads,True,2024-12-06,support,11.13,False,True,,,,
S-d1f12e,A-3a5ad8,2024-02-15,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,Company_94,HealthTech,US,organic,True,,,,,,,,,
S-021985,A-66224b,2024-12-22,2024-12-30,Enterprise,92,18308,219696,False,False,False,True,monthly,False,Company_87,HealthTech,US,other,True,,,,,,,,,
S-6cb472,A-922109,2024-09-27,,Pro,8,392,4704,False,False,False,False,annual,True,Company_243,Cybersecurity,US,ads,False,2024-08-03,support,0.0,True,True,6.24,71607.0,,
S-fdb8f1,A-09316c,2024-09-23,,Enterprise,70,13930,167160,False,False,False,False,annual,True,Company_341,FinTech,AU,organic,False,2024-12-05,unknown,0.0,False,False,2.79,135352.0,,
S-d9d52b,A-22d9d2,2024-08-09,,Pro,30,1470,17640,False,False,False,False,annual,True,Company_188,DevTools,FR,event,False,2024-10-17,pricing,0.0,False,False,6.87,63187.0,,
S-6754a4,A-1f559b,2024-10-17,,Basic,10,190,2280,False,False,False,False,annual,False,Company_357,HealthTech,US,organic,True,2024-09-28,features,0.0,False,False,,,,
S-b11cdb,A-05d3b3,2024-08-05,2024-08-12,Basic,24,456,5472,False,False,False,True,annual,True,Company_213,DevTools,AU,ads,True,2024-03-12,unknown,0.0,False,False,,,,
S-a84e7f,A-e89151,2023-11-14,,Enterprise,8,1592,19104,False,False,False,False,annual,True,Company_234,FinTech,UK,organic,True,,,,,,,,,
S-4f3f73,A-1b9609,2024-08-04,2024-08-12,Pro,4,196,2352,False,False,False,True,annual,True,Company_5,EdTech,IN,ads,False,2024-11-16,unknown,0.0,False,False,2.69,95664.0,,
S-164594,A-c42f1f,2024-10-26,,Basic,15,285,3420,False,False,False,False,annual,False,Company_21,HealthTech,US,other,False,,,,,,5.12,12453.0,0.35,Low
S-aef18a,A-4a267b,2024-11-06,,Pro,25,0,0,True,True,False,False,annual,True,Company_451,FinTech,US,other,False,2024-06-17,support,64.54,False,False,1.41,99166.0,,
S-16dc40,A-ce550d,2024-11-16,,Pro,51,2499,29988,False,True,False,False,monthly,True,Company_4,HealthTech,US,event,False,2024-12-28,budget,0.0,True,False,2.04,62121.0,,
S-a8299c,A-e60f9d,2024-12-03,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,Company_178,FinTech,US,other,False,,,,,,4.17,88091.0,0.3,Low
S-842582,A-104f1a,2024-09-24,,Pro,45,0,0,True,False,False,False,annual,True,Company_89,Cybersecurity,US,other,False,2024-09-06,support,0.0,False,False,0.66,26687.0,,
S-6956dc,A-40906c,2024-06-06,,Pro,92,4508,54096,False,False,False,False,annual,True,Company_235,EdTech,US,ads,False,,,,,,9.17,209098.0,0.3,Low
S-2aad81,A-700ade,2024-11-25,,Basic,7,133,1596,False,False,False,False,annual,True,Company_472,Cybersecurity,UK,organic,True,,,,,,,,,
S-f09511,A-4437e4,2024-05-14,,Enterprise,3,597,7164,False,True,False,False,monthly,True,Company_192,Cybersecurity,US,event,False,2024-06-21,features,0.0,False,False,9.17,95594.0,,
S-52d03a,A-342303,2024-11-30,,Enterprise,10,0,0,True,False,False,False,annual,True,Company_294,EdTech,US,other,True,2024-03-20,features,0.0,False,False,,,,
S-70b537,A-526d93,2024-09-26,,Enterprise,43,8557,102684,False,True,False,False,annual,False,Company_66,HealthTech,FR,organic,False,2024-07-10,features,34.4,True,False,2.86,182908.0,,
S-8e7d28,A-7f6b86,2024-07-05,,Pro,45,0,0,True,False,False,False,monthly,True,Company_299,HealthTech,US,partner,True,2024-07-10,pricing,5.27,False,False,,,,
S-3128b4,A-30b4ca,2024-05-27,,Enterprise,86,17114,205368,False,False,False,False,monthly,False,Company_23,EdTech,IN,organic,False,2024-09-01,features,0.0,False,False,3.42,455112.0,,
S-ce9977,A-42e5e1,2024-08-02,,Enterprise,53,0,0,True,True,False,False,monthly,True,Company_118,DevTools,US,ads,False,,,,,,5.75,14786.0,0.5,Medium
S-16486d,A-0651a4,2024-12-15,,Pro,16,784,9408,False,False,False,False,monthly,True,Company_255,HealthTech,FR,organic,False,2024-12-25,support,0.0,False,False,1.22,63838.0,,
S-c5835c,A-812c5b,2024-06-25,,Basic,55,0,0,True,False,False,False,monthly,True,Company_395,DevTools,CA,organic,False,2024-05-11,support,11.83,False,False,2.5,82438.0,,
S-890baf,A-6e7827,2024-04-22,,Pro,3,147,1764,False,False,False,False,monthly,True,Company_372,DevTools,US,other,False,2024-04-09,features,0.0,False,False,5.81,36452.0,,
S-ec0efa,A-45ce7a,2024-04-04,,Basic,22,418,5016,False,False,False,False,monthly,True,Company_31,FinTech,US,ads,False,,,,,,17.31,43830.0,0.18,Low
S-09ada1,A-87aa7b,2024-11-23,,Basic,24,456,5472,False,False,False,False,annual,True,Company_433,HealthTech,US,organic,True,2024-12-26,budget,0.0,True,False,,,,
S-2ecaea,A-756192,2024-06-28,,Enterprise,25,4975,59700,False,False,False,False,monthly,True,Company_390,FinTech,IN,other,False,,,,,,18.69,108577.0,0.08,Low
S-0d86a4,A-700ade,2024-11-11,,Pro,12,588,7056,False,False,False,False,monthly,False,Company_472,Cybersecurity,UK,organic,True,,,,,,,,,
S-a2f231,A-1f559b,2024-04-21,,Pro,59,2891,34692,False,False,False,False,monthly,False,Company_357,HealthTech,US,organic,True,2024-09-28,features,0.0,False,False,,,,
